Date,ZipCode,WaterUse,PowerUse
10_2009,91350,3202.4,0
11_2009,91350,3074.8,0
12_2009,91350,458.4,0
01_2010,91350,367.4,0
02_2010,91350,331.8,0
03_2010,91350,368,0
04_2010,91350,677.8,0
05_2010,91350,440.2,0
06_2010,91350,424,0
07_2010,91350,453.8,0
08_2010,91350,652.8,0
09_2010,91350,520.8,0
10_2010,91350,770,0
11_2010,91350,289.2,0
12_2010,91350,352,0
01_2011,91350,467.6,0
02_2011,91350,341.6,0
03_2011,91350,528,0
04_2011,91350,493.8,0
05_2011,91350,115.4,0
06_2011,91350,115,0
07_2011,91350,945,0
08_2011,91350,943.8,0
09_2011,91350,933.8,0
10_2011,91350,947.8,0
11_2011,91350,884.6,0
12_2011,91350,911.4,0
01_2012,91350,908.4,0
02_2012,91350,852,0
03_2012,91350,855.8,0
04_2012,91350,313.4,0
05_2012,91350,877.2,0
06_2012,91350,878,0
07_2012,91350,0,0
08_2012,91350,0,0
09_2012,91350,0,0
10_2012,91350,0,0
11_2012,91350,0,0
12_2013,91350,0,0
01_2013,91350,0,0
02_2013,91350,0,0
03_2013,91350,0,0
04_2013,91350,0,0
05_2013,91350,0,0
06_2013,91350,0,0
07_2005,91352,47.37,567
08_2005,91352,48.05,637
09_2005,91352,44.32,556
10_2005,91352,43.47,467
11_2005,91352,38.01,470
12_2005,91352,34.65,520
01_2006,91352,35.25,515
02_2006,91352,32.77,451
03_2006,91352,34.27,487
04_2006,91352,30.05,440
05_2006,91352,38.53,532
06_2006,91352,46.25,688
07_2006,91352,50.82,713
08_2006,91352,51.47,698
09_2006,91352,44.32,592
10_2006,91352,46.63,471
11_2006,91352,39.44,482
12_2006,91352,34.61,547
01_2007,91352,30.8,534
02_2007,91352,33.66,446
03_2007,91352,38.46,482
04_2007,91352,40.21,444
05_2007,91352,44.22,505
06_2007,91352,44.65,579
07_2007,91352,48.86,640
08_2007,91352,51.29,717
09_2007,91352,48.33,598
10_2007,91352,44.32,466
11_2007,91352,41.28,483
12_2007,91352,36.17,567
01_2008,91352,37.72,556
02_2008,91352,33.78,485
03_2008,91352,38.6,504
04_2008,91352,38.81,463
05_2008,91352,36,539
06_2008,91352,41.63,631
07_2008,91352,47.18,667
08_2008,91352,48.72,701
09_2008,91352,47.27,625
10_2008,91352,45.1,541
11_2008,91352,41.66,525
12_2008,91352,35.96,550
01_2009,91352,37.31,539
02_2009,91352,32.18,457
03_2009,91352,37.2,497
04_2009,91352,37.31,463
05_2009,91352,33.43,502
06_2009,91352,36.99,538
07_2009,91352,39.95,611
08_2009,91352,47.3,720
09_2009,91352,43,628
10_2009,91352,33.1,506
11_2009,91352,33.73,500
12_2009,91352,29.19,547
01_2010,91352,26.51,536
02_2010,91352,22.06,445
03_2010,91352,25.22,477
04_2010,91352,27.6,425
05_2010,91352,29.41,466
06_2010,91352,30.2,513
07_2010,91352,35.23,553
08_2010,91352,33.52,600
09_2010,91352,36.46,555
10_2010,91352,36.04,516
11_2010,91352,36.35,512
12_2010,91352,27.13,554
01_2011,91352,30.63,539
02_2011,91352,28.08,453
03_2011,91352,24.13,487
04_2011,91352,27.12,438
05_2011,91352,29.83,479
06_2011,91352,31.32,522
07_2011,91352,34.76,578
08_2011,91352,39.4,654
09_2011,91352,36.45,577
10_2011,91352,31.7,491
11_2011,91352,25.31,493
12_2011,91352,29.69,546
01_2012,91352,35.15,529
02_2012,91352,33.68,450
03_2012,91352,36.51,474
04_2012,91352,35.19,446
05_2012,91352,41.54,489
06_2012,91352,41.18,523
07_2012,91352,19.24,625
08_2012,91352,20.39,794
09_2012,91352,18.32,678
10_2012,91352,16.34,540
11_2012,91352,14.04,528
12_2013,91352,11.21,568
01_2013,91352,11.58,550
02_2013,91352,11.45,452
03_2013,91352,13.37,481
04_2013,91352,14.83,425
05_2013,91352,16.48,493
06_2013,91352,18.18,578
07_2005,91355,27.33,1334
08_2005,91355,25.33,1247
09_2005,91355,19.67,964
10_2005,91355,19,935
11_2005,91355,13.67,703
12_2005,91355,13.83,722
01_2006,91355,11.17,693
02_2006,91355,9.83,623
03_2006,91355,10.67,670
04_2006,91355,11.83,688
05_2006,91355,21,917
06_2006,91355,21.5,974
07_2006,91355,27,1300
08_2006,91355,25.33,1201
09_2006,91355,18.5,889
10_2006,91355,18.33,880
11_2006,91355,14.5,723
12_2006,91355,14.83,742
01_2007,91355,13.67,716
02_2007,91355,12.5,639
03_2007,91355,13.5,667
04_2007,91355,15,664
05_2007,91355,21,762
06_2007,91355,21,897
07_2007,91355,24.5,1382
08_2007,91355,23.33,1305
09_2007,91355,19.83,1081
10_2007,91355,18.83,1029
11_2007,91355,12.5,749
12_2007,91355,12.5,764
01_2008,91355,9,710
02_2008,91355,8.83,666
03_2008,91355,16.17,720
04_2008,91355,16.5,734
05_2008,91355,20,912
06_2008,91355,20.67,963
07_2008,91355,25.17,1326
08_2008,91355,24,1251
09_2008,91355,19.83,1031
10_2008,91355,19.83,998
11_2008,91355,15.33,776
12_2008,91355,15,782
01_2009,91355,10.33,680
02_2009,91355,9.67,610
03_2009,91355,13.17,607
04_2009,91355,14.5,620
05_2009,91355,21.83,774
06_2009,91355,21.83,842
07_2009,91355,23.83,1496
08_2009,91355,22.5,1456
09_2009,91355,17.17,1266
10_2009,91355,16.17,1215
11_2009,91355,11.83,966
12_2009,91355,11.83,990
01_2010,91355,8,909
02_2010,91355,7.83,812
03_2010,91355,14.33,632
04_2010,91355,14.33,618
05_2010,91355,19,684
06_2010,91355,18.83,744
07_2010,91355,21,911
08_2010,91355,20.33,916
09_2010,91355,16.17,901
10_2010,91355,16,901
11_2010,91355,11.83,752
12_2010,91355,13.17,766
01_2011,91355,19.5,696
02_2011,91355,16.83,626
03_2011,91355,11.5,668
04_2011,91355,12,648
05_2011,91355,15.33,673
06_2011,91355,17,727
07_2011,91355,0,0
08_2011,91355,0,0
09_2011,91355,0,0
10_2011,91355,0,0
11_2011,91355,0,0
12_2011,91355,0,0
01_2012,91355,0,0
02_2012,91355,0,0
03_2012,91355,0,0
04_2012,91355,0,0
05_2012,91355,0,0
06_2012,91355,0,0
07_2012,91355,0,0
08_2012,91355,0,0
09_2012,91355,0,0
10_2012,91355,0,0
11_2012,91355,0,0
12_2013,91355,0,0
01_2013,91355,0,0
02_2013,91355,0,0
03_2013,91355,0,0
04_2013,91355,0,0
05_2013,91355,0,0
06_2013,91355,0,0
07_2005,91356,70.93,1210
08_2005,91356,69.25,1091
09_2005,91356,63.38,909
10_2005,91356,53.49,852
11_2005,91356,41.85,734
12_2005,91356,40.46,770
01_2006,91356,37.68,782
02_2006,91356,31.13,702
03_2006,91356,29.9,772
04_2006,91356,37.03,782
05_2006,91356,52.21,876
06_2006,91356,61.2,1086
07_2006,91356,72.84,1412
08_2006,91356,71.55,1234
09_2006,91356,64.92,984
10_2006,91356,58.96,907
11_2006,91356,48.71,762
12_2006,91356,44.23,815
01_2007,91356,40.25,846
02_2007,91356,36.87,720
03_2007,91356,43.36,739
04_2007,91356,49.51,747
05_2007,91356,60.23,827
06_2007,91356,64.32,993
07_2007,91356,71.84,1239
08_2007,91356,68.88,1175
09_2007,91356,64.24,1046
10_2007,91356,57.29,943
11_2007,91356,44.69,789
12_2007,91356,37.91,828
01_2008,91356,31.59,841
02_2008,91356,31.91,751
03_2008,91356,40.08,740
04_2008,91356,47.54,763
05_2008,91356,56.87,869
06_2008,91356,60.16,1047
07_2008,91356,72.59,1332
08_2008,91356,68.16,1221
09_2008,91356,62.55,1056
10_2008,91356,56.38,943
11_2008,91356,43.99,766
12_2008,91356,37.48,806
01_2009,91356,30.56,822
02_2009,91356,28.77,712
03_2009,91356,36.12,717
04_2009,91356,42.48,727
05_2009,91356,49.98,807
06_2009,91356,49.83,936
07_2009,91356,55.73,1181
08_2009,91356,55.29,1154
09_2009,91356,51.67,1057
10_2009,91356,45.54,942
11_2009,91356,36.82,753
12_2009,91356,31.7,781
01_2010,91356,25.17,784
02_2010,91356,23.4,684
03_2010,91356,29.06,693
04_2010,91356,34.81,689
05_2010,91356,45.13,752
06_2010,91356,47.89,815
07_2010,91356,53.98,961
08_2010,91356,54.6,1008
09_2010,91356,51.26,1007
10_2010,91356,43.17,914
11_2010,91356,32.24,739
12_2010,91356,29.59,768
01_2011,91356,27.32,769
02_2011,91356,25.53,687
03_2011,91356,27.8,746
04_2011,91356,34.7,704
05_2011,91356,45.68,707
06_2011,91356,49.64,848
07_2011,91356,57.57,1062
08_2011,91356,56.98,1047
09_2011,91356,52.56,981
10_2011,91356,44.7,896
11_2011,91356,33.99,747
12_2011,91356,33.1,762
01_2012,91356,32.93,747
02_2012,91356,31.11,675
03_2012,91356,32.74,689
04_2012,91356,36.26,704
05_2012,91356,46.08,783
06_2012,91356,51.51,927
07_2012,91356,44.32,1163
08_2012,91356,44.03,1173
09_2012,91356,42.07,1117
10_2012,91356,35.42,952
11_2012,91356,26.45,720
12_2013,91356,23.33,775
01_2013,91356,19.98,813
02_2013,91356,21.18,675
03_2013,91356,27.33,657
04_2013,91356,30.79,681
05_2013,91356,37.31,779
06_2013,91356,39.2,887
07_2005,91364,45.24,1225
08_2005,91364,45.4,1097
09_2005,91364,42.19,1025
10_2005,91364,32.17,839
11_2005,91364,27.77,773
12_2005,91364,24.93,851
01_2006,91364,24.36,866
02_2006,91364,19.64,760
03_2006,91364,20.07,834
04_2006,91364,25.36,818
05_2006,91364,30.74,851
06_2006,91364,41.64,1288
07_2006,91364,47.09,1472
08_2006,91364,47.6,1221
09_2006,91364,44.49,1118
10_2006,91364,37.79,871
11_2006,91364,32.51,790
12_2006,91364,27.57,876
01_2007,91364,25.58,897
02_2007,91364,23.56,745
03_2007,91364,27.78,800
04_2007,91364,33.25,780
05_2007,91364,37.27,808
06_2007,91364,43.28,1142
07_2007,91364,44.72,1278
08_2007,91364,44.46,1241
09_2007,91364,41.51,1189
10_2007,91364,34.13,865
11_2007,91364,30,783
12_2007,91364,22.43,900
01_2008,91364,20.52,926
02_2008,91364,21.4,760
03_2008,91364,24.67,775
04_2008,91364,30.64,794
05_2008,91364,34.39,839
06_2008,91364,37.5,1198
07_2008,91364,43.89,1355
08_2008,91364,42.59,1267
09_2008,91364,39.25,1199
10_2008,91364,34.21,897
11_2008,91364,30.26,801
12_2008,91364,23.28,863
01_2009,91364,21.14,875
02_2009,91364,19.21,740
03_2009,91364,22,791
04_2009,91364,27.76,793
05_2009,91364,31.35,829
06_2009,91364,30.59,1077
07_2009,91364,34.19,1212
08_2009,91364,33.94,1201
09_2009,91364,32.47,1153
10_2009,91364,27.58,884
11_2009,91364,25.02,793
12_2009,91364,19.51,845
01_2010,91364,16.92,855
02_2010,91364,15.68,716
03_2010,91364,18.76,763
04_2010,91364,23.45,743
05_2010,91364,26.94,770
06_2010,91364,29.96,912
07_2010,91364,32.82,1010
08_2010,91364,34.22,1105
09_2010,91364,33.33,1093
10_2010,91364,24.87,879
11_2010,91364,21.6,791
12_2010,91364,18.51,835
01_2011,91364,17.93,840
02_2011,91364,16.19,729
03_2011,91364,17.54,795
04_2011,91364,23.6,729
05_2011,91364,26.87,739
06_2011,91364,30.41,967
07_2011,91364,33.36,1074
08_2011,91364,34.44,1099
09_2011,91364,32.6,1066
10_2011,91364,25.92,845
11_2011,91364,22.25,771
12_2011,91364,20.72,811
01_2012,91364,20.21,815
02_2012,91364,20.39,722
03_2012,91364,21.9,754
04_2012,91364,24.24,759
05_2012,91364,26.9,794
06_2012,91364,32.88,984
07_2012,91364,29,1075
08_2012,91364,30.1,1336
09_2012,91364,29.35,1340
10_2012,91364,22.13,859
11_2012,91364,19.97,753
12_2013,91364,14.71,841
01_2013,91364,13.16,857
02_2013,91364,15.36,696
03_2013,91364,18.39,738
04_2013,91364,22.11,748
05_2013,91364,24.36,786
06_2013,91364,27.27,1013
07_2005,91367,53.32,956
08_2005,91367,55.79,900
09_2005,91367,52.45,846
10_2005,91367,40.02,643
11_2005,91367,36.53,604
12_2005,91367,31.83,672
01_2006,91367,31.42,680
02_2006,91367,25.58,598
03_2006,91367,26.6,661
04_2006,91367,31.44,633
05_2006,91367,37.1,659
06_2006,91367,51.23,1062
07_2006,91367,55.92,1137
08_2006,91367,57.2,953
09_2006,91367,53.52,885
10_2006,91367,45.07,665
11_2006,91367,40.81,615
12_2006,91367,32.96,689
01_2007,91367,32.14,701
02_2007,91367,29.55,572
03_2007,91367,34.09,622
04_2007,91367,41.16,614
05_2007,91367,45.12,642
06_2007,91367,50.75,922
07_2007,91367,55.88,960
08_2007,91367,56.06,974
09_2007,91367,52.49,925
10_2007,91367,43.69,645
11_2007,91367,38.49,596
12_2007,91367,28.44,706
01_2008,91367,27.68,722
02_2008,91367,27.85,589
03_2008,91367,31.92,611
04_2008,91367,40.78,626
05_2008,91367,44.4,660
06_2008,91367,48.18,963
07_2008,91367,54.22,1039
08_2008,91367,52.46,991
09_2008,91367,49.29,947
10_2008,91367,42.91,682
11_2008,91367,37.85,627
12_2008,91367,28.58,671
01_2009,91367,27.82,676
02_2009,91367,23.82,577
03_2009,91367,27.53,626
04_2009,91367,35.91,628
05_2009,91367,39.32,660
06_2009,91367,37.66,866
07_2009,91367,41.08,917
08_2009,91367,42.86,949
09_2009,91367,41.87,917
10_2009,91367,35.24,650
11_2009,91367,32.42,599
12_2009,91367,24.98,657
01_2010,91367,22.81,664
02_2010,91367,20.51,546
03_2010,91367,24.03,586
04_2010,91367,30.2,566
05_2010,91367,33.89,591
06_2010,91367,39.26,741
07_2010,91367,41.82,797
08_2010,91367,44.61,867
09_2010,91367,42.93,852
10_2010,91367,30.9,658
11_2010,91367,27.79,606
12_2010,91367,23.47,654
01_2011,91367,24.19,658
02_2011,91367,21.58,564
03_2011,91367,23.51,618
04_2011,91367,31.12,570
05_2011,91367,35.08,583
06_2011,91367,40.09,764
07_2011,91367,43.61,818
08_2011,91367,46.25,886
09_2011,91367,43.4,855
10_2011,91367,33.87,648
11_2011,91367,29.86,602
12_2011,91367,27.46,641
01_2012,91367,27.77,643
02_2012,91367,26.85,557
03_2012,91367,28.65,586
04_2012,91367,31.4,600
05_2012,91367,35.81,633
06_2012,91367,44.38,790
07_2012,91367,31.36,841
08_2012,91367,32.96,1056
09_2012,91367,31.75,1027
10_2012,91367,23.83,658
11_2012,91367,22.08,585
12_2013,91367,15.09,661
01_2013,91367,14.29,674
02_2013,91367,16.42,531
03_2013,91367,18.98,569
04_2013,91367,24.37,582
05_2013,91367,26.33,614
06_2013,91367,29.93,827
07_2005,91401,36.22,659
08_2005,91401,37.37,677
09_2005,91401,33.91,565
10_2005,91401,31.32,509
11_2005,91401,27.17,475
12_2005,91401,26.68,500
01_2006,91401,25.51,501
02_2006,91401,22.57,446
03_2006,91401,23.49,484
04_2006,91401,23.73,463
05_2006,91401,30.4,548
06_2006,91401,33.15,666
07_2006,91401,36.94,817
08_2006,91401,38.01,780
09_2006,91401,34.41,614
10_2006,91401,33.21,532
11_2006,91401,29.26,495
12_2006,91401,26.99,524
01_2007,91401,25.83,521
02_2007,91401,23.42,450
03_2007,91401,26.9,466
04_2007,91401,28.41,452
05_2007,91401,33.05,512
06_2007,91401,33.75,585
07_2007,91401,36.21,722
08_2007,91401,36.04,735
09_2007,91401,32.87,621
10_2007,91401,31.32,544
11_2007,91401,26.93,504
12_2007,91401,24.86,542
01_2008,91401,22.82,542
02_2008,91401,21.23,486
03_2008,91401,25.75,478
04_2008,91401,27.7,477
05_2008,91401,31.25,576
06_2008,91401,30.88,642
07_2008,91401,35.19,742
08_2008,91401,34.98,739
09_2008,91401,32.27,647
10_2008,91401,31.15,584
11_2008,91401,26.13,511
12_2008,91401,23.85,524
01_2009,91401,22.13,522
02_2009,91401,19.77,458
03_2009,91401,23.89,480
04_2009,91401,25.77,463
05_2009,91401,28.43,497
06_2009,91401,26.83,542
07_2009,91401,29.16,682
08_2009,91401,30.01,730
09_2009,91401,28.3,656
10_2009,91401,27.07,574
11_2009,91401,23.78,496
12_2009,91401,22.04,517
01_2010,91401,19.64,509
02_2010,91401,17.29,443
03_2010,91401,20.32,455
04_2010,91401,21.74,427
05_2010,91401,25.7,464
06_2010,91401,26.66,498
07_2010,91401,28.81,582
08_2010,91401,29.42,617
09_2010,91401,27.94,583
10_2010,91401,26.03,546
11_2010,91401,22.41,496
12_2010,91401,21.48,522
01_2011,91401,20.18,513
02_2011,91401,18.47,444
03_2011,91401,20.93,469
04_2011,91401,22.05,445
05_2011,91401,25.91,462
06_2011,91401,26.98,506
07_2011,91401,29.8,625
08_2011,91401,29.96,662
09_2011,91401,27.97,595
10_2011,91401,25.91,539
11_2011,91401,22.07,492
12_2011,91401,21.71,514
01_2012,91401,21.65,488
02_2012,91401,20.82,436
03_2012,91401,22.48,455
04_2012,91401,22.23,439
05_2012,91401,26.11,477
06_2012,91401,27.82,529
07_2012,91401,20.77,682
08_2012,91401,21.15,772
09_2012,91401,19.55,693
10_2012,91401,18.09,590
11_2012,91401,14.31,491
12_2013,91401,12.42,510
01_2013,91401,11.43,514
02_2013,91401,11.06,438
03_2013,91401,14.42,435
04_2013,91401,15.69,424
05_2013,91401,18.34,494
06_2013,91401,19.06,551
07_2005,91402,47.24,567
08_2005,91402,48.09,608
09_2005,91402,41.45,409
10_2005,91402,41.31,392
11_2005,91402,36.58,386
12_2005,91402,37.26,401
01_2006,91402,36.34,389
02_2006,91402,32.46,348
03_2006,91402,34.43,380
04_2006,91402,33.48,364
05_2006,91402,41.49,479
06_2006,91402,42.63,495
07_2006,91402,47.06,637
08_2006,91402,48.31,668
09_2006,91402,43.88,449
10_2006,91402,43.4,422
11_2006,91402,38.46,401
12_2006,91402,38.14,415
01_2007,91402,36.97,413
02_2007,91402,32.36,372
03_2007,91402,38.29,375
04_2007,91402,37.7,352
05_2007,91402,44.35,440
06_2007,91402,43.94,445
07_2007,91402,45.43,592
08_2007,91402,46.04,625
09_2007,91402,41.09,446
10_2007,91402,41.46,426
11_2007,91402,36.16,407
12_2007,91402,35.22,424
01_2008,91402,33.96,421
02_2008,91402,30.62,392
03_2008,91402,36.13,381
04_2008,91402,36.57,356
05_2008,91402,41.38,488
06_2008,91402,40.25,508
07_2008,91402,43.71,590
08_2008,91402,44.41,609
09_2008,91402,40.12,484
10_2008,91402,40.54,473
11_2008,91402,35.37,414
12_2008,91402,34.62,424
01_2009,91402,33.56,403
02_2009,91402,29.37,356
03_2009,91402,34.41,373
04_2009,91402,34.58,352
05_2009,91402,38.1,415
06_2009,91402,36.75,416
07_2009,91402,39.43,575
08_2009,91402,40.09,623
09_2009,91402,37.25,483
10_2009,91402,36.85,470
11_2009,91402,32.91,405
12_2009,91402,32.25,412
01_2010,91402,29.3,398
02_2010,91402,25.25,353
03_2010,91402,30.51,362
04_2010,91402,30.84,338
05_2010,91402,34.71,376
06_2010,91402,34.85,374
07_2010,91402,37.99,509
08_2010,91402,38.67,549
09_2010,91402,36.17,456
10_2010,91402,35.23,450
11_2010,91402,31.01,419
12_2010,91402,30.77,432
01_2011,91402,30.54,403
02_2011,91402,27.17,355
03_2011,91402,30.33,373
04_2011,91402,30.21,356
05_2011,91402,34.23,397
06_2011,91402,34.22,394
07_2011,91402,37.31,536
08_2011,91402,37.94,569
09_2011,91402,34.96,444
10_2011,91402,35.15,437
11_2011,91402,30.55,403
12_2011,91402,31.09,417
01_2012,91402,30.69,385
02_2012,91402,28.95,350
03_2012,91402,31.24,365
04_2012,91402,30.81,352
05_2012,91402,35.43,406
06_2012,91402,35.62,404
07_2012,91402,16.81,605
08_2012,91402,17.15,650
09_2012,91402,14.82,526
10_2012,91402,14.99,521
11_2012,91402,10.94,411
12_2013,91402,10.69,414
01_2013,91402,11.22,406
02_2013,91402,10.09,363
03_2013,91402,12.56,353
04_2013,91402,12.77,325
05_2013,91402,15.01,439
06_2013,91402,15.07,452
07_2005,91403,37.88,727
08_2005,91403,40.67,825
09_2005,91403,36.31,721
10_2005,91403,32.12,590
11_2005,91403,29.08,582
12_2005,91403,27.43,627
01_2006,91403,26.99,624
02_2006,91403,23.2,553
03_2006,91403,25.35,603
04_2006,91403,25.88,543
05_2006,91403,30.8,666
06_2006,91403,37.84,931
07_2006,91403,40.15,946
08_2006,91403,42.68,882
09_2006,91403,39.63,773
10_2006,91403,36.73,597
11_2006,91403,33.45,590
12_2006,91403,30.06,668
01_2007,91403,29.41,653
02_2007,91403,25.59,540
03_2007,91403,29.49,591
04_2007,91403,32.93,557
05_2007,91403,36.18,633
06_2007,91403,38.12,742
07_2007,91403,39.97,810
08_2007,91403,41.72,916
09_2007,91403,37.85,785
10_2007,91403,34.28,599
11_2007,91403,30.52,595
12_2007,91403,25.27,684
01_2008,91403,24.98,673
02_2008,91403,23.09,586
03_2008,91403,26.5,619
04_2008,91403,31.23,592
05_2008,91403,33.72,677
06_2008,91403,35.86,818
07_2008,91403,38.77,832
08_2008,91403,39.23,859
09_2008,91403,36.59,776
10_2008,91403,35.31,660
11_2008,91403,30.76,632
12_2008,91403,24.87,646
01_2009,91403,24.74,638
02_2009,91403,21.61,548
03_2009,91403,25.08,601
04_2009,91403,29.51,573
05_2009,91403,30.68,617
06_2009,91403,29.11,686
07_2009,91403,31.43,752
08_2009,91403,33.2,882
09_2009,91403,31.14,781
10_2009,91403,29.31,620
11_2009,91403,26.46,601
12_2009,91403,22.68,633
01_2010,91403,21.89,626
02_2010,91403,18.1,523
03_2010,91403,21.42,570
04_2010,91403,24.82,518
05_2010,91403,27.21,561
06_2010,91403,29.48,626
07_2010,91403,31.5,664
08_2010,91403,33.21,744
09_2010,91403,30.56,692
10_2010,91403,27.29,634
11_2010,91403,24.64,617
12_2010,91403,21.99,647
01_2011,91403,21.67,637
02_2011,91403,19.97,547
03_2011,91403,22.71,595
04_2011,91403,25.09,539
05_2011,91403,27.8,585
06_2011,91403,29.95,641
07_2011,91403,31.71,691
08_2011,91403,33.67,801
09_2011,91403,31.01,717
10_2011,91403,27.62,600
11_2011,91403,24.97,588
12_2011,91403,23.84,643
01_2012,91403,23.86,626
02_2012,91403,22.56,533
03_2012,91403,24.42,567
04_2012,91403,24.77,536
05_2012,91403,27.91,587
06_2012,91403,31.42,646
07_2012,91403,25.48,742
08_2012,91403,27.35,964
09_2012,91403,25.08,835
10_2012,91403,22.31,630
11_2012,91403,18.9,601
12_2013,91403,13.36,639
01_2013,91403,13.69,625
02_2013,91403,14.04,512
03_2013,91403,16.81,557
04_2013,91403,19.71,515
05_2013,91403,22.24,589
06_2013,91403,24.74,689
07_2005,91405,43.44,544
08_2005,91405,44.3,555
09_2005,91405,40.36,439
10_2005,91405,39.37,412
11_2005,91405,34.94,376
12_2005,91405,35.06,392
01_2006,91405,34.56,395
02_2006,91405,31.26,355
03_2006,91405,32.86,382
04_2006,91405,32.62,369
05_2006,91405,40.08,457
06_2006,91405,41.37,502
07_2006,91405,44.29,669
08_2006,91405,44.97,652
09_2006,91405,41.11,467
10_2006,91405,41.24,429
11_2006,91405,37.36,394
12_2006,91405,36.75,415
01_2007,91405,35.64,418
02_2007,91405,31.94,370
03_2007,91405,36.9,371
04_2007,91405,36.76,357
05_2007,91405,41.29,412
06_2007,91405,40.39,440
07_2007,91405,43.6,597
08_2007,91405,43.79,617
09_2007,91405,40.13,491
10_2007,91405,39.72,448
11_2007,91405,35.32,401
12_2007,91405,34.2,426
01_2008,91405,32.48,432
02_2008,91405,29.4,396
03_2008,91405,34.89,379
04_2008,91405,35.59,370
05_2008,91405,39.17,479
06_2008,91405,38.48,510
07_2008,91405,42.24,602
08_2008,91405,42.36,600
09_2008,91405,39.88,510
10_2008,91405,39.71,486
11_2008,91405,34.44,410
12_2008,91405,33.08,418
01_2009,91405,32.31,409
02_2009,91405,28.79,364
03_2009,91405,33.41,375
04_2009,91405,33.61,359
05_2009,91405,36.12,400
06_2009,91405,35.11,418
07_2009,91405,36.77,560
08_2009,91405,36.93,590
09_2009,91405,35.2,514
10_2009,91405,34.59,481
11_2009,91405,31.44,392
12_2009,91405,30.81,403
01_2010,91405,28.83,405
02_2010,91405,25.65,360
03_2010,91405,29.31,351
04_2010,91405,29.43,331
05_2010,91405,33.2,371
06_2010,91405,33.54,386
07_2010,91405,35.58,493
08_2010,91405,35.9,510
09_2010,91405,33.92,455
10_2010,91405,33.26,445
11_2010,91405,29.39,400
12_2010,91405,29.48,417
01_2011,91405,28.9,413
02_2011,91405,26.13,363
03_2011,91405,29.28,370
04_2011,91405,28.95,355
05_2011,91405,32.98,376
06_2011,91405,33.36,396
07_2011,91405,35.46,529
08_2011,91405,36.23,546
09_2011,91405,34.32,472
10_2011,91405,33.54,449
11_2011,91405,30.15,398
12_2011,91405,30.81,414
01_2012,91405,30.74,388
02_2012,91405,28.94,352
03_2012,91405,30.63,366
04_2012,91405,29.91,353
05_2012,91405,33.43,391
06_2012,91405,33.91,416
07_2012,91405,17.63,589
08_2012,91405,17.7,630
09_2012,91405,15.9,551
10_2012,91405,15.46,512
11_2012,91405,11.74,402
12_2013,91405,11.19,412
01_2013,91405,10.85,418
02_2013,91405,10.04,363
03_2013,91405,13.07,349
