Text Date,Value Date,Zip Code,Water Use,Power Use,Zip Code (location)
Jun_2013,Jun-13,90245,0,0,
Jul_2005,Jul-05,90247,30.82,354,
Aug_2005,Aug-05,90247,30.28,365,
Sep_2005,Sep-05,90247,27.42,349,
Oct_2005,Oct-05,90247,24.99,353,
Nov_2005,Nov-05,90247,23.13,359,
Dec_2005,Dec-05,90247,22.65,401,
Jan_2006,Jan-06,90247,22.22,399,
Feb_2006,Feb-06,90247,20.56,351,
Mar_2006,Mar-06,90247,22.63,381,
Apr_2006,Apr-06,90247,22.82,347,
May_2006,May-06,90247,25.89,364,
Jun_2006,Jun-06,90247,29.3,368,
Jul_2006,Jul-06,90247,29.51,382,
Aug_2006,Aug-06,90247,30.31,385,
Sep_2006,Sep-06,90247,28.5,363,
Oct_2006,Oct-06,90247,26.61,356,
Nov_2006,Nov-06,90247,23.31,369,
Dec_2006,Dec-06,90247,22.08,432,
Jan_2007,Jan-07,90247,21.79,421,
Feb_2007,Feb-07,90247,19.84,349,
Mar_2007,Mar-07,90247,23.41,375,
Apr_2007,Apr-07,90247,24.98,337,
May_2007,May-07,90247,26.26,356,
Jun_2007,Jun-07,90247,26.89,359,
Jul_2007,Jul-07,90247,28.46,377,
Aug_2007,Aug-07,90247,28.93,403,
Sep_2007,Sep-07,90247,26.38,374,
Oct_2007,Oct-07,90247,24.13,357,
Nov_2007,Nov-07,90247,21.2,367,
Dec_2007,Dec-07,90247,19.33,424,
Jan_2008,Jan-08,90247,18.83,418,
Feb_2008,Feb-08,90247,17.57,373,
Mar_2008,Mar-08,90247,20.54,390,
Apr_2008,Apr-08,90247,23.13,350,
May_2008,May-08,90247,24.39,365,
Jun_2008,Jun-08,90247,23.74,361,
Jul_2008,Jul-08,90247,26.4,378,
Aug_2008,Aug-08,90247,26.33,390,
Sep_2008,Sep-08,90247,24.86,370,
Oct_2008,Oct-08,90247,24.32,367,
Nov_2008,Nov-08,90247,21.25,373,
Dec_2008,Dec-08,90247,18.96,424,
Jan_2009,Jan-09,90247,18.28,414,
Feb_2009,Feb-09,90247,16.17,347,
Mar_2009,Mar-09,90247,19.36,378,
Apr_2009,Apr-09,90247,21.68,346,
May_2009,May-09,90247,22.66,357,
Jun_2009,Jun-09,90247,21.51,345,
Jul_2009,Jul-09,90247,23.02,371,
Aug_2009,Aug-09,90247,24.04,402,
Sep_2009,Sep-09,90247,22.36,378,
Oct_2009,Oct-09,90247,20.82,363,
Nov_2009,Nov-09,90247,19.05,368,
Dec_2009,Dec-09,90247,17.48,417,
Jan_2010,Jan-10,90247,16.76,410,
Feb_2010,Feb-10,90247,15.15,347,
Mar_2010,Mar-10,90247,18.79,375,
Apr_2010,Apr-10,90247,19.9,332,
May_2010,May-10,90247,21.4,347,
Jun_2010,Jun-10,90247,23,345,
Jul_2010,Jul-10,90247,23.66,354,
Aug_2010,Aug-10,90247,23.23,350,
Sep_2010,Sep-10,90247,21.43,342,
Oct_2010,Oct-10,90247,19.82,362,
Nov_2010,Nov-10,90247,18.03,369,
Dec_2010,Dec-10,90247,16.85,416,
Jan_2011,Jan-11,90247,16.57,410,
Feb_2011,Feb-11,90247,15.91,349,
Mar_2011,Mar-11,90247,17.84,375,
Apr_2011,Apr-11,90247,18.48,331,
May_2011,May-11,90247,21.23,348,
Jun_2011,Jun-11,90247,22.47,349,
Jul_2011,Jul-11,90247,23.13,359,
Aug_2011,Aug-11,90247,22.6,354,
Sep_2011,Sep-11,90247,20.38,340,
Oct_2011,Oct-11,90247,19.11,345,
Nov_2011,Nov-11,90247,17.74,357,
Dec_2011,Dec-11,90247,17.74,423,
Jan_2012,Jan-12,90247,17.89,413,
Feb_2012,Feb-12,90247,17.24,352,
Mar_2012,Mar-12,90247,18.81,367,
Apr_2012,Apr-12,90247,18.56,330,
May_2012,May-12,90247,20.28,344,
Jun_2012,Jun-12,90247,22.28,337,
Jul_2012,Jul-12,90247,13.37,361,
Aug_2012,Aug-12,90247,13.65,391,
Sep_2012,Sep-12,90247,12.34,366,
Oct_2012,Oct-12,90247,11.52,357,
Nov_2012,Nov-12,90247,10.22,364,
Dec_2013,Dec-12,90247,8.92,413,
Jan_2013,Jan-13,90247,9.08,402,
Feb_2013,Feb-13,90247,8.56,337,
Mar_2013,Mar-13,90247,10.05,361,
Apr_2013,Apr-13,90247,11.16,321,
May_2013,May-13,90247,11.87,337,
Jun_2013,Jun-13,90247,12.56,339,
Jul_2005,Jul-05,90248,29.05,433,
Aug_2005,Aug-05,90248,31.59,448,
Sep_2005,Sep-05,90248,32.1,431,
Oct_2005,Oct-05,90248,28.64,440,
Nov_2005,Nov-05,90248,25.9,447,
Dec_2005,Dec-05,90248,25.77,491,
Jan_2006,Jan-06,90248,24.61,486,
Feb_2006,Feb-06,90248,22.79,424,
Mar_2006,Mar-06,90248,24.37,458,
Apr_2006,Apr-06,90248,24.29,418,
May_2006,May-06,90248,29.27,441,
Jun_2006,Jun-06,90248,32.68,440,
Jul_2006,Jul-06,90248,31.93,460,
Aug_2006,Aug-06,90248,34.04,473,
Sep_2006,Sep-06,90248,31.53,444,
Oct_2006,Oct-06,90248,29.11,434,
Nov_2006,Nov-06,90248,25.44,450,
Dec_2006,Dec-06,90248,22.88,513,
Jan_2007,Jan-07,90248,22.73,500,
Feb_2007,Feb-07,90248,21.52,422,
Mar_2007,Mar-07,90248,26.05,455,
Apr_2007,Apr-07,90248,26.77,416,
May_2007,May-07,90248,27.65,431,
Jun_2007,Jun-07,90248,28.96,418,
Jul_2007,Jul-07,90248,31.86,449,
Aug_2007,Aug-07,90248,32.02,481,
Sep_2007,Sep-07,90248,29.16,445,
Oct_2007,Oct-07,90248,26.29,426,
Nov_2007,Nov-07,90248,24.27,439,
Dec_2007,Dec-07,90248,21.57,503,
Jan_2008,Jan-08,90248,21.46,496,
Feb_2008,Feb-08,90248,21.05,442,
Mar_2008,Mar-08,90248,23.96,460,
Apr_2008,Apr-08,90248,25.33,417,
May_2008,May-08,90248,26.71,435,
Jun_2008,Jun-08,90248,26.53,429,
Jul_2008,Jul-08,90248,30.45,448,
Aug_2008,Aug-08,90248,30.07,466,
Sep_2008,Sep-08,90248,27.89,439,
Oct_2008,Oct-08,90248,25.98,435,
Nov_2008,Nov-08,90248,23.9,442,
Dec_2008,Dec-08,90248,20.97,498,
Jan_2009,Jan-09,90248,20.78,488,
Feb_2009,Feb-09,90248,20.05,416,
Mar_2009,Mar-09,90248,22.86,450,
Apr_2009,Apr-09,90248,23.94,406,
May_2009,May-09,90248,25.19,420,
Jun_2009,Jun-09,90248,24.5,409,
Jul_2009,Jul-09,90248,22.99,439,
Aug_2009,Aug-09,90248,24.95,474,
Sep_2009,Sep-09,90248,22.13,440,
Oct_2009,Oct-09,90248,20.77,423,
Nov_2009,Nov-09,90248,18.51,430,
Dec_2009,Dec-09,90248,16.47,484,
Jan_2010,Jan-10,90248,15.59,474,
Feb_2010,Feb-10,90248,13.12,406,
Mar_2010,Mar-10,90248,16.64,438,
Apr_2010,Apr-10,90248,18.3,391,
May_2010,May-10,90248,22.42,405,
Jun_2010,Jun-10,90248,26.52,396,
Jul_2010,Jul-10,90248,27.08,406,
Aug_2010,Aug-10,90248,24.93,401,
Sep_2010,Sep-10,90248,22.98,398,
Oct_2010,Oct-10,90248,21.32,432,
Nov_2010,Nov-10,90248,19.14,440,
Dec_2010,Dec-10,90248,17.07,488,
Jan_2011,Jan-11,90248,17.93,478,
Feb_2011,Feb-11,90248,17.8,407,
Mar_2011,Mar-11,90248,20.28,436,
Apr_2011,Apr-11,90248,21.19,389,
May_2011,May-11,90248,22.97,406,
Jun_2011,Jun-11,90248,22.99,399,
Jul_2011,Jul-11,90248,27.03,411,
Aug_2011,Aug-11,90248,26.32,411,
Sep_2011,Sep-11,90248,24.17,399,
Oct_2011,Oct-11,90248,23.1,410,
Nov_2011,Nov-11,90248,20.22,423,
Dec_2011,Dec-11,90248,18.76,487,
Jan_2012,Jan-12,90248,19.6,473,
Feb_2012,Feb-12,90248,18.95,409,
Mar_2012,Mar-12,90248,21.35,426,
Apr_2012,Apr-12,90248,20.34,387,
May_2012,May-12,90248,24.73,400,
Jun_2012,Jun-12,90248,28.1,387,
Jul_2012,Jul-12,90248,12.43,418,
Aug_2012,Aug-12,90248,12.47,449,
Sep_2012,Sep-12,90248,11.2,421,
Oct_2012,Oct-12,90248,10.56,412,
Nov_2012,Nov-12,90248,9.23,421,
Dec_2013,Dec-12,90248,8.04,478,
Jan_2013,Jan-13,90248,8.21,464,
Feb_2013,Feb-13,90248,7.83,389,
Mar_2013,Mar-13,90248,9.38,416,
Apr_2013,Apr-13,90248,10.45,367,
May_2013,May-13,90248,11.16,390,
Jun_2013,Jun-13,90248,12.04,394,
Jul_2005,Jul-05,90265,995.33,0,
Aug_2005,Aug-05,90265,1159,0,
Sep_2005,Sep-05,90265,985.33,0,
Oct_2005,Oct-05,90265,964,0,
Nov_2005,Nov-05,90265,915,0,
Dec_2005,Dec-05,90265,1014.67,0,
Jan_2006,Jan-06,90265,725,0,
Feb_2006,Feb-06,90265,930,0,
Mar_2006,Mar-06,90265,629.67,0,
Apr_2006,Apr-06,90265,429,0,
May_2006,May-06,90265,747.33,0,
Jun_2006,Jun-06,90265,974.67,0,
Jul_2006,Jul-06,90265,1221.67,0,
Aug_2006,Aug-06,90265,1201.67,0,
Sep_2006,Sep-06,90265,1231.33,0,
Oct_2006,Oct-06,90265,1003,0,
Nov_2006,Nov-06,90265,976.67,0,
Dec_2006,Dec-06,90265,895.33,0,
Jan_2007,Jan-07,90265,921.33,0,
Feb_2007,Feb-07,90265,622,0,
Mar_2007,Mar-07,90265,882,0,
Apr_2007,Apr-07,90265,977.67,0,
May_2007,May-07,90265,1120,0,
Jun_2007,Jun-07,90265,1451.33,0,
Jul_2007,Jul-07,90265,854.67,0,
Aug_2007,Aug-07,90265,1132.33,0,
Sep_2007,Sep-07,90265,956.33,0,
Oct_2007,Oct-07,90265,1104,0,
Nov_2007,Nov-07,90265,734.67,0,
Dec_2007,Dec-07,90265,299,0,
Jan_2008,Jan-08,90265,679,0,
Feb_2008,Feb-08,90265,422,0,
Mar_2008,Mar-08,90265,632.33,0,
Apr_2008,Apr-08,90265,802.67,0,
May_2008,May-08,90265,1008,0,
Jun_2008,Jun-08,90265,661,0,
Jul_2008,Jul-08,90265,854.67,0,
Aug_2008,Aug-08,90265,1132.33,0,
Sep_2008,Sep-08,90265,956.33,0,
Oct_2008,Oct-08,90265,1104,0,
Nov_2008,Nov-08,90265,734.67,0,
Dec_2008,Dec-08,90265,299,0,
Jan_2009,Jan-09,90265,679,0,
Feb_2009,Feb-09,90265,422,0,
Mar_2009,Mar-09,90265,632.33,0,
Apr_2009,Apr-09,90265,802.67,0,
May_2009,May-09,90265,1008,0,
Jun_2009,Jun-09,90265,661,0,
Jul_2009,Jul-09,90265,593,0,
Aug_2009,Aug-09,90265,589,0,
Sep_2009,Sep-09,90265,541.25,0,
Oct_2009,Oct-09,90265,461,0,
Nov_2009,Nov-09,90265,323.25,0,
Dec_2009,Dec-09,90265,251,0,
Jan_2010,Jan-10,90265,248.25,0,
Feb_2010,Feb-10,90265,217.5,0,
Mar_2010,Mar-10,90265,514,0,
Apr_2010,Apr-10,90265,623,0,
May_2010,May-10,90265,494.25,0,
Jun_2010,Jun-10,90265,555.25,0,
Jul_2010,Jul-10,90265,592.75,0,
Aug_2010,Aug-10,90265,541.25,0,
Sep_2010,Sep-10,90265,505,0,
Oct_2010,Oct-10,90265,306.25,0,
Nov_2010,Nov-10,90265,299.25,0,
Dec_2010,Dec-10,90265,223,0,
Jan_2011,Jan-11,90265,208,0,
Feb_2011,Feb-11,90265,228,0,
Mar_2011,Mar-11,90265,274.75,0,
Apr_2011,Apr-11,90265,323.5,0,
May_2011,May-11,90265,453.75,0,
Jun_2011,Jun-11,90265,453.75,0,
Jul_2011,Jul-11,90265,543.75,0,
Aug_2011,Aug-11,90265,563.25,0,
Sep_2011,Sep-11,90265,548,0,
Oct_2011,Oct-11,90265,396.5,0,
Nov_2011,Nov-11,90265,249.5,0,
Dec_2011,Dec-11,90265,369,0,
Jan_2012,Jan-12,90265,351.25,0,
Feb_2012,Feb-12,90265,427,0,
Mar_2012,Mar-12,90265,400.5,0,
Apr_2012,Apr-12,90265,419,0,
May_2012,May-12,90265,549.5,0,
Jun_2012,Jun-12,90265,625.25,0,
Jul_2012,Jul-12,90265,0,0,
Aug_2012,Aug-12,90265,0,0,
Sep_2012,Sep-12,90265,0,0,
Oct_2012,Oct-12,90265,0,0,
Nov_2012,Nov-12,90265,0,0,
Dec_2013,Dec-12,90265,0,0,
Jan_2013,Jan-13,90265,0,0,
Feb_2013,Feb-13,90265,0,0,
Mar_2013,Mar-13,90265,0,0,
Apr_2013,Apr-13,90265,0,0,
May_2013,May-13,90265,0,0,
Jun_2013,Jun-13,90265,0,0,
Jul_2005,Jul-05,90272,39.45,1001,
Aug_2005,Aug-05,90272,40.85,1001,
Sep_2005,Sep-05,90272,36.66,968,
Oct_2005,Oct-05,90272,35.05,1002,
Nov_2005,Nov-05,90272,28.41,985,
Dec_2005,Dec-05,90272,29.36,1018,
Jan_2006,Jan-06,90272,27.04,1009,
Feb_2006,Feb-06,90272,24.27,913,
Mar_2006,Mar-06,90272,21.23,986,
Apr_2006,Apr-06,90272,21.13,952,
May_2006,May-06,90272,33.73,976,
Jun_2006,Jun-06,90272,34.08,955,
Jul_2006,Jul-06,90272,43.25,1113,
Aug_2006,Aug-06,90272,41.99,1105,
Sep_2006,Sep-06,90272,39.05,993,
Oct_2006,Oct-06,90272,38.26,1027,
Nov_2006,Nov-06,90272,30.95,1028,
Dec_2006,Dec-06,90272,31.12,1063,
Jan_2007,Jan-07,90272,28.23,1047,
Feb_2007,Feb-07,90272,24.55,945,
Mar_2007,Mar-07,90272,32.28,969,
Apr_2007,Apr-07,90272,32.14,936,
May_2007,May-07,90272,40.17,941,
Jun_2007,Jun-07,90272,38.07,922,
Jul_2007,Jul-07,90272,41.9,1053,
Aug_2007,Aug-07,90272,41.12,1060,
Sep_2007,Sep-07,90272,36.74,1041,
Oct_2007,Oct-07,90272,36.65,1078,
Nov_2007,Nov-07,90272,27.3,1058,
Dec_2007,Dec-07,90272,27.04,1093,
Jan_2008,Jan-08,90272,21.91,1071,
Feb_2008,Feb-08,90272,19.5,1000,
Mar_2008,Mar-08,90272,30.18,970,
Apr_2008,Apr-08,90272,30.74,939,
May_2008,May-08,90272,37.31,1004,
Jun_2008,Jun-08,90272,35.82,974,
Jul_2008,Jul-08,90272,39.53,1038,
Aug_2008,Aug-08,90272,39.11,1048,
Sep_2008,Sep-08,90272,36.04,1051,
Oct_2008,Oct-08,90272,36.39,1086,
Nov_2008,Nov-08,90272,26.69,1069,
Dec_2008,Dec-08,90272,26.58,1107,
Jan_2009,Jan-09,90272,24.48,1045,
Feb_2009,Feb-09,90272,21.15,942,
Mar_2009,Mar-09,90272,28,960,
Apr_2009,Apr-09,90272,28.62,921,
May_2009,May-09,90272,32.64,936,
Jun_2009,Jun-09,90272,31.21,909,
Jul_2009,Jul-09,90272,33.86,1026,
Aug_2009,Aug-09,90272,34.19,1038,
Sep_2009,Sep-09,90272,31.35,1068,
Oct_2009,Oct-09,90272,29.96,1098,
Nov_2009,Nov-09,90272,24.18,1031,
Dec_2009,Dec-09,90272,24.44,1066,
Jan_2010,Jan-10,90272,18.02,1024,
Feb_2010,Feb-10,90272,15.97,925,
Mar_2010,Mar-10,90272,23.45,954,
Apr_2010,Apr-10,90272,23.53,916,
May_2010,May-10,90272,29.49,907,
Jun_2010,Jun-10,90272,28.89,881,
Jul_2010,Jul-10,90272,33.14,982,
Aug_2010,Aug-10,90272,32.08,987,
Sep_2010,Sep-10,90272,28.62,986,
Oct_2010,Oct-10,90272,27.16,1026,
Nov_2010,Nov-10,90272,22.43,1055,
Dec_2010,Dec-10,90272,21.92,1089,
Jan_2011,Jan-11,90272,20.6,1040,
Feb_2011,Feb-11,90272,18.29,939,
Mar_2011,Mar-11,90272,22.48,980,
Apr_2011,Apr-11,90272,24.63,939,
May_2011,May-11,90272,32.48,910,
Jun_2011,Jun-11,90272,31.47,888,
Jul_2011,Jul-11,90272,35.73,1013,
Aug_2011,Aug-11,90272,34.72,1012,
Sep_2011,Sep-11,90272,29.19,967,
Oct_2011,Oct-11,90272,27.86,1007,
Nov_2011,Nov-11,90272,20.6,1028,
Dec_2011,Dec-11,90272,21.41,1062,
Jan_2012,Jan-12,90272,22.8,1009,
Feb_2012,Feb-12,90272,21.81,945,
Mar_2012,Mar-12,90272,24.74,994,
Apr_2012,Apr-12,90272,24.09,951,
May_2012,May-12,90272,30.05,891,
Jun_2012,Jun-12,90272,29.58,878,
Jul_2012,Jul-12,90272,30.15,1040,
Aug_2012,Aug-12,90272,30.2,1057,
Sep_2012,Sep-12,90272,29.4,1116,
Oct_2012,Oct-12,90272,28.46,1138,
Nov_2012,Nov-12,90272,18.08,1030,
Dec_2013,Dec-12,90272,18.56,1064,
Jan_2013,Jan-13,90272,19.37,1024,
Feb_2013,Feb-13,90272,17.54,923,
Mar_2013,Mar-13,90272,23.27,920,
Apr_2013,Apr-13,90272,22.92,888,
May_2013,May-13,90272,28.23,932,
Jun_2013,Jun-13,90272,27.05,891,
Jul_2005,Jul-05,90275,17,189,
Aug_2005,Aug-05,90275,16,193,
Sep_2005,Sep-05,90275,13,196,
Oct_2005,Oct-05,90275,11,212,
Nov_2005,Nov-05,90275,10,209,
Dec_2005,Dec-05,90275,9,221,
Jan_2006,Jan-06,90275,9,217,
Feb_2006,Feb-06,90275,7,188,
Mar_2006,Mar-06,90275,8,208,
Apr_2006,Apr-06,90275,10,199,
May_2006,May-06,90275,14,209,
Jun_2006,Jun-06,90275,18,206,
Jul_2006,Jul-06,90275,18,210,
Aug_2006,Aug-06,90275,19,205,
Sep_2006,Sep-06,90275,17,205,
Oct_2006,Oct-06,90275,15,222,
Nov_2006,Nov-06,90275,13,218,
Dec_2006,Dec-06,90275,11,229,
Jan_2007,Jan-07,90275,12,239,
Feb_2007,Feb-07,90275,12,231,
Mar_2007,Mar-07,90275,14,249,
Apr_2007,Apr-07,90275,16,229,
May_2007,May-07,90275,17,231,
Jun_2007,Jun-07,90275,16,218,
Jul_2007,Jul-07,90275,17,221,
Aug_2007,Aug-07,90275,17,215,
Sep_2007,Sep-07,90275,13,223,
Oct_2007,Oct-07,90275,10,251,
Nov_2007,Nov-07,90275,8,255,
Dec_2007,Dec-07,90275,7,277,
Jan_2008,Jan-08,90275,7,266,
Feb_2008,Feb-08,90275,7,234,
Mar_2008,Mar-08,90275,11,244,
Apr_2008,Apr-08,90275,16,226,
May_2008,May-08,90275,16,238,
Jun_2008,Jun-08,90275,16,239,
Jul_2008,Jul-08,90275,17,254,
Aug_2008,Aug-08,90275,16,264,
Sep_2008,Sep-08,90275,14,263,
Oct_2008,Oct-08,90275,12,281,
Nov_2008,Nov-08,90275,10,278,
Dec_2008,Dec-08,90275,7,296,
Jan_2009,Jan-09,90275,7,283,
Feb_2009,Feb-09,90275,6,232,
Mar_2009,Mar-09,90275,8,256,
Apr_2009,Apr-09,90275,10,247,
May_2009,May-09,90275,12,259,
Jun_2009,Jun-09,90275,15,257,
Jul_2009,Jul-09,90275,16,258,
Aug_2009,Aug-09,90275,16,244,
Sep_2009,Sep-09,90275,13,231,
Oct_2009,Oct-09,90275,10,231,
Nov_2009,Nov-09,90275,9,234,
Dec_2009,Dec-09,90275,7,257,
Jan_2010,Jan-10,90275,7,247,
Feb_2010,Feb-10,90275,4,205,
Mar_2010,Mar-10,90275,6,227,
Apr_2010,Apr-10,90275,10,219,
May_2010,May-10,90275,11,228,
Jun_2010,Jun-10,90275,12,225,
Jul_2010,Jul-10,90275,13,225,
Aug_2010,Aug-10,90275,14,212,
Sep_2010,Sep-10,90275,11,211,
Oct_2010,Oct-10,90275,7,226,
Nov_2010,Nov-10,90275,6,231,
Dec_2010,Dec-10,90275,5,255,
Jan_2011,Jan-11,90275,5,254,
Feb_2011,Feb-11,90275,5,228,
Mar_2011,Mar-11,90275,7,247,
Apr_2011,Apr-11,90275,9,229,
May_2011,May-11,90275,13,241,
Jun_2011,Jun-11,90275,15,238,
Jul_2011,Jul-11,90275,16,469,
Aug_2011,Aug-11,90275,15,456,
Sep_2011,Sep-11,90275,12,468,
Oct_2011,Oct-11,90275,9,543,
Nov_2011,Nov-11,90275,7,529,
Dec_2011,Dec-11,90275,6,560,
Jan_2012,Jan-12,90275,6,555,
Feb_2012,Feb-12,90275,6,500,
Mar_2012,Mar-12,90275,7,501,
Apr_2012,Apr-12,90275,8,393,
May_2012,May-12,90275,9,399,
Jun_2012,Jun-12,90275,12,372,
Jul_2012,Jul-12,90275,12,423,
Aug_2012,Aug-12,90275,13,533,
Sep_2012,Sep-12,90275,11,497,
Oct_2012,Oct-12,90275,10,473,
Nov_2012,Nov-12,90275,7,461,
Dec_2013,Dec-12,90275,4,484,
Jan_2013,Jan-13,90275,7,466,
Feb_2013,Feb-13,90275,8,364,
Mar_2013,Mar-13,90275,9,303,
Apr_2013,Apr-13,90275,8,227,
May_2013,May-13,90275,9,232,
Jun_2013,Jun-13,90275,12,222,
Jul_2005,Jul-05,90291,19.06,350,
Aug_2005,Aug-05,90291,18.99,360,
Sep_2005,Sep-05,90291,17.16,351,
Oct_2005,Oct-05,90291,16.37,365,
Nov_2005,Nov-05,90291,14.65,380,
Dec_2005,Dec-05,90291,14.4,413,
Jan_2006,Jan-06,90291,14.45,416,
Feb_2006,Feb-06,90291,13.16,381,
Mar_2006,Mar-06,90291,14.2,403,
Apr_2006,Apr-06,90291,14.33,366,
May_2006,May-06,90291,16.66,369,
Jun_2006,Jun-06,90291,17.32,350,
Jul_2006,Jul-06,90291,18.25,373,
Aug_2006,Aug-06,90291,18.8,383,
Sep_2006,Sep-06,90291,17.77,366,
Oct_2006,Oct-06,90291,17.5,372,
Nov_2006,Nov-06,90291,15.35,397,
Dec_2006,Dec-06,90291,14.78,441,
Jan_2007,Jan-07,90291,14.65,438,
Feb_2007,Feb-07,90291,13.46,391,
Mar_2007,Mar-07,90291,15.87,406,
Apr_2007,Apr-07,90291,16.33,364,
May_2007,May-07,90291,17.81,360,
Jun_2007,Jun-07,90291,17.57,337,
Jul_2007,Jul-07,90291,18.02,365,
Aug_2007,Aug-07,90291,18.4,383,
Sep_2007,Sep-07,90291,16.57,365,
Oct_2007,Oct-07,90291,16,373,
Nov_2007,Nov-07,90291,13.94,407,
Dec_2007,Dec-07,90291,13.26,458,
Jan_2008,Jan-08,90291,13.12,449,
Feb_2008,Feb-08,90291,12.05,410,
Mar_2008,Mar-08,90291,14.16,406,
Apr_2008,Apr-08,90291,15.21,354,
May_2008,May-08,90291,16.19,362,
Jun_2008,Jun-08,90291,15.96,347,
Jul_2008,Jul-08,90291,17.27,370,
Aug_2008,Aug-08,90291,17.69,385,
Sep_2008,Sep-08,90291,16.22,369,
Oct_2008,Oct-08,90291,15.83,377,
Nov_2008,Nov-08,90291,13.77,403,
Dec_2008,Dec-08,90291,12.9,451,
Jan_2009,Jan-09,90291,12.88,440,
Feb_2009,Feb-09,90291,11.65,386,
Mar_2009,Mar-09,90291,13.84,400,
Apr_2009,Apr-09,90291,14.72,352,
May_2009,May-09,90291,15.65,361,
Jun_2009,Jun-09,90291,15.47,348,
Jul_2009,Jul-09,90291,15.46,365,
Aug_2009,Aug-09,90291,15.96,371,
Sep_2009,Sep-09,90291,15.21,361,
Oct_2009,Oct-09,90291,14.8,376,
Nov_2009,Nov-09,90291,13.41,401,
Dec_2009,Dec-09,90291,13.13,450,
Jan_2010,Jan-10,90291,12.5,441,
Feb_2010,Feb-10,90291,10.8,390,
Mar_2010,Mar-10,90291,13.23,405,
Apr_2010,Apr-10,90291,14.32,357,
May_2010,May-10,90291,15.25,359,
Jun_2010,Jun-10,90291,15.1,338,
Jul_2010,Jul-10,90291,15.75,349,
Aug_2010,Aug-10,90291,16,351,
Sep_2010,Sep-10,90291,14.49,351,
Oct_2010,Oct-10,90291,14.11,373,
Nov_2010,Nov-10,90291,12.37,404,
Dec_2010,Dec-10,90291,11.73,455,
Jan_2011,Jan-11,90291,12.01,442,
Feb_2011,Feb-11,90291,11.16,386,
Mar_2011,Mar-11,90291,12.55,404,
Apr_2011,Apr-11,90291,13.02,363,
May_2011,May-11,90291,14.59,365,
Jun_2011,Jun-11,90291,14.91,344,
Jul_2011,Jul-11,90291,15.49,344,
Aug_2011,Aug-11,90291,15.84,346,
Sep_2011,Sep-11,90291,14.22,341,
Oct_2011,Oct-11,90291,13.71,358,
Nov_2011,Nov-11,90291,12.43,389,
Dec_2011,Dec-11,90291,12.07,441,
Jan_2012,Jan-12,90291,12.35,432,
Feb_2012,Feb-12,90291,12.44,397,
Mar_2012,Mar-12,90291,13.18,394,
Apr_2012,Apr-12,90291,12.8,350,
May_2012,May-12,90291,14.31,341,
Jun_2012,Jun-12,90291,14.89,314,
Jul_2012,Jul-12,90291,9.62,343,
Aug_2012,Aug-12,90291,10.03,362,
Sep_2012,Sep-12,90291,9.28,354,
Oct_2012,Oct-12,90291,9.43,367,
Nov_2012,Nov-12,90291,7.86,396,
Dec_2013,Dec-12,90291,7.36,443,
Jan_2013,Jan-13,90291,7.46,421,
Feb_2013,Feb-13,90291,6.75,361,
Mar_2013,Mar-13,90291,8.15,374,
Apr_2013,Apr-13,90291,8.74,334,
May_2013,May-13,90291,9.51,340,
Jun_2013,Jun-13,90291,9.45,325,
Jul_2005,Jul-05,90292,38.74,468,
Aug_2005,Aug-05,90292,39.49,507,
Sep_2005,Sep-05,90292,36.01,480,
Oct_2005,Oct-05,90292,35.46,479,
Nov_2005,Nov-05,90292,33.5,492,
Dec_2005,Dec-05,90292,34.58,535,
Jan_2006,Jan-06,90292,33.01,533,
Feb_2006,Feb-06,90292,29.65,483,
Mar_2006,Mar-06,90292,31.89,518,
Apr_2006,Apr-06,90292,31.13,474,
May_2006,May-06,90292,34.49,501,
Jun_2006,Jun-06,90292,35.4,506,
Jul_2006,Jul-06,90292,37.38,525,
Aug_2006,Aug-06,90292,38.88,558,
Sep_2006,Sep-06,90292,36.63,510,
Oct_2006,Oct-06,90292,36.55,487,
Nov_2006,Nov-06,90292,33.5,505,
Dec_2006,Dec-06,90292,33.54,557,
Jan_2007,Jan-07,90292,32.69,550,
Feb_2007,Feb-07,90292,29.67,483,
Mar_2007,Mar-07,90292,34.05,518,
Apr_2007,Apr-07,90292,34.85,479,
May_2007,May-07,90292,36.66,484,
Jun_2007,Jun-07,90292,35.69,458,
Jul_2007,Jul-07,90292,38.06,468,
Aug_2007,Aug-07,90292,39.04,519,
Sep_2007,Sep-07,90292,36.91,480,
Oct_2007,Oct-07,90292,36.33,468,
Nov_2007,Nov-07,90292,33.74,488,
Dec_2007,Dec-07,90292,33.44,540,
Jan_2008,Jan-08,90292,32.82,530,
Feb_2008,Feb-08,90292,29.84,483,
Mar_2008,Mar-08,90292,33.16,500,
Apr_2008,Apr-08,90292,34.8,456,
May_2008,May-08,90292,36.57,470,
Jun_2008,Jun-08,90292,35.91,459,
Jul_2008,Jul-08,90292,38.1,476,
Aug_2008,Aug-08,90292,38.89,505,
Sep_2008,Sep-08,90292,37.23,482,
Oct_2008,Oct-08,90292,36.87,482,
Nov_2008,Nov-08,90292,33.99,492,
Dec_2008,Dec-08,90292,33.24,540,
Jan_2009,Jan-09,90292,32.45,531,
Feb_2009,Feb-09,90292,28.59,463,
Mar_2009,Mar-09,90292,32.16,491,
Apr_2009,Apr-09,90292,33.78,445,
May_2009,May-09,90292,35.42,467,
Jun_2009,Jun-09,90292,34.85,465,
Jul_2009,Jul-09,90292,35.84,484,
